gvkey,ticker,year,exchange,inddesc,naics,naicsdesc,sic,sicdesc,state,execid,gender,becameceo,title,age,bonus,salary,shrown_excl_opts,shrs_vest_num,shrs_vest_val,stock_awards,stock_awards_fv,stock_unvest_num,stock_unvest_val,total_alt1,total_alt2,total_curr,total_curr_pct,total_sec
62823,FCN,2023,NYS,Research & Consulting Services,541219,Other Accounting Services,8721,"ACCOUNTING, AUDITING, AND BOOKKEEPING SERVICES",DC,47559,MALE,,Chief Strategy & Transformation Officer,52,0,700,43.416,5.591,957.65,699.873,279.873,3.466,690.253,1883.159,2560.936,700,4.238,2303.159
62823,FCN,2023,NYS,Research & Consulting Services,541219,Other Accounting Services,8721,"ACCOUNTING, AUDITING, AND BOOKKEEPING SERVICES",DC,47560,MALE,1/20/2014,"President, CEO & Director",65,0,1000,301.612,45.688,7825.147,6499.708,2499.708,26.961,5369.282,5372.564,17893.893,1000,0,9372.564
62823,FCN,2023,NYS,Research & Consulting Services,541219,Other Accounting Services,8721,"ACCOUNTING, AUDITING, AND BOOKKEEPING SERVICES",DC,49361,MALE,,General Counsel,57,0,700,30.071,5.591,957.65,699.873,279.873,3.466,690.253,1883.159,2560.936,700,4.238,2303.159
62823,FCN,2023,NYS,Research & Consulting Services,541219,Other Accounting Services,8721,"ACCOUNTING, AUDITING, AND BOOKKEEPING SERVICES",DC,49362,FEMALE,,Chief Human Resources Officer,52,0,700,23.736,5.591,957.65,699.873,279.873,3.466,690.253,1883.159,2894.712,700,4.238,2303.159
62823,FCN,2023,NYS,Research & Consulting Services,541219,Other Accounting Services,8721,"ACCOUNTING, AUDITING, AND BOOKKEEPING SERVICES",DC,41476,MALE,,Chief Financial Officer,57,0,700,16.855,5.591,957.65,699.873,279.873,3.466,690.253,1883.159,2560.936,700,4.238,2303.159
62921,NBIX,2023,NAS,Biotechnology,325414,Biological Product (except Diagnostic) Manufacturi,2836,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",CA,60244,FEMALE,,Chief Medical Officer,59,399.511,660.348,23.716,40.212,4225.625,2125.112,2125.112,22.605,2978.435,5873.847,9500.357,1059.859,8.471,5873.847
62921,NBIX,2023,NAS,Biotechnology,325414,Biological Product (except Diagnostic) Manufacturi,2836,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",CA,60251,MALE,,Chief Financial Officer,43,355.335,646.061,31.528,38.93,4081.42,1812.563,1812.563,23.723,3125.743,6057.882,5139.203,1001.396,0.998,6057.882
62921,NBIX,2023,NAS,Biotechnology,325414,Biological Product (except Diagnostic) Manufacturi,2836,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",CA,60254,MALE,10/11/2024,Chief Business Development & Strategy Officer,50,331.602,602.912,135.392,39.256,4119.477,1812.563,1812.563,25.801,3399.54,5990.215,5109.593,934.514,5.83,5990.215
62921,NBIX,2023,NAS,Biotechnology,325414,Biological Product (except Diagnostic) Manufacturi,2836,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",CA,60255,MALE,1/1/2008,CEO & Director,65,1040.6,946,514.596,77.989,8222.913,7021.386,7021.386,15.424,2032.266,15750.812,10273.549,1986.6,7.442,15750.812
62921,NBIX,2023,NAS,Biotechnology,325414,Biological Product (except Diagnostic) Manufacturi,2836,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",CA,61934,MALE,,Chief Scientific Officer,59,351.038,638.25,13.354,19.293,2075.033,2625.124,2625.124,20.433,2692.253,7223.216,3298.101,989.288,9.238,7223.216
62965,SSNC,2023,NAS,Data Processing & Outsourced Services,518210,"Data Processing, Hosting, and Related Services (ef",7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",CT,28796,MALE,1/1/1986,"Founder, Chairman of the Board & CEO",68,0,1000,32109.626,0,0,11798.896,0,0,0,8299.268,16203.644,1000,14.286,20098.164
62965,SSNC,2023,NAS,Data Processing & Outsourced Services,518210,"Data Processing, Hosting, and Related Services (ef",7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",CT,28798,MALE,,Executive Officer,71,100,500,4.336,0,0,3933.027,3933.027,0,0,5791.452,12682.876,600,25.217,5791.452
62965,SSNC,2023,NAS,Data Processing & Outsourced Services,518210,"Data Processing, Hosting, and Related Services (ef",7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",CT,45976,MALE,,President & COO,48,0,800,67.098,0,0,9439.128,6439.091,0,0,13080.112,8632.083,800,18.702,16080.149
62965,SSNC,2023,NAS,Data Processing & Outsourced Services,518210,"Data Processing, Hosting, and Related Services (ef",7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",CT,61611,MALE,,"Senior VP, General Counsel, Chief Legal Officer & Corporate Secretary",53,0,500,6.412,0,0,3539.773,1125.058,19.236,1175.512,3466.534,1216.222,500,1.053,5881.249
62965,SSNC,2023,NAS,Data Processing & Outsourced Services,518210,"Data Processing, Hosting, and Related Services (ef",7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",CT,56735,MALE,,Executive VP & CFO,58,0,240.909,,0,0,8756.25,8756.25,116.437,7115.465,10988.294,1232.198,240.909,,10988.294
62979,SBSI,2023,NYS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,TX,47092,MALE,,Chief Operations Officer,62,0,358.5,33.089,0.711,23.543,89.603,89.602,1.565,49.016,751.121,685.062,358.5,3.017,751.122
62979,SBSI,2023,NYS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,TX,47093,MALE,1/1/2017,"President, CEO & Director",66,0,809.608,81.106,2.298,75.534,283.353,0,2.349,73.571,1851.364,1926.898,809.608,4.5,2134.717
62979,SBSI,2023,NYS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,TX,50698,FEMALE,,Chief Financial Officer,60,0,463,34.094,1.015,33.382,124.992,0,3.254,101.915,857.95,891.332,463,4.045,982.942
62979,SBSI,2023,NYS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,TX,50699,MALE,,Chief Lending Officer,66,0,555,26.603,1.101,36.448,138.76,138.76,3.589,112.408,1027.364,925.052,555,3.141,1027.364
62979,SBSI,2023,NYS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,TX,61612,MALE,,Chief Credit Officer,59,0,357.167,13.949,0.994,31.361,87.114,87.114,1.511,47.325,571.784,516.031,357.167,6.585,571.784
63000,RUSHA,2023,NAS,Trading Companies & Distributors,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,TX,64580,MALE,,COO & Director,64,2078,611.248,355.91,41.25,1521.76,1666.35,0,56.5,2993.37,2711.475,4657.366,2689.248,78.949,4555.125
63000,RUSHA,2023,NAS,Trading Companies & Distributors,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,TX,64584,MALE,1/1/2006,"Chairman of the Board, CEO & President",64,3928.5,1711.608,941.447,116.25,4288.55,3888.15,0,102.499,5430.397,6175.403,13206.446,5640.108,-1.465,10684.103
63000,RUSHA,2023,NAS,Trading Companies & Distributors,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,TX,64586,MALE,,CFO & Treasurer,53,709,518.8,271.734,27.251,1005.352,1221.99,1221.99,57.499,3046.297,2653.984,2985.495,1227.8,-0.775,2653.984
63000,RUSHA,2023,NAS,Trading Companies & Distributors,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,TX,64587,MALE,,"Senior Vice President of Finance, Insurance & Leasing",65,1713,466.966,72.59,23.45,864.996,855.393,855.393,43.199,2288.683,3243.013,3583.287,2179.966,82.926,3243.013
63000,RUSHA,2023,NAS,Trading Companies & Distributors,441110,New Car Dealers,5500,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,TX,65347,MALE,,Senior Vice President of Navistar Dealerships,47,703,428.606,276.456,19.449,717.966,910.938,910.938,44.5,2357.61,2247.555,2302.192,1131.606,,2247.555
63080,ANSS,2023,NAS,Application Software,511210,Software Publishers (eff thru 6/14/2022),7372,PREPACKAGED SOFTWARE,PA,41809,MALE,1/1/2017,"President, CEO & Director",61,0,850,147.566,93.592,26852.69,21312.677,21312.677,97.305,35310.038,24633.791,56949.887,850,-26.493,24633.791
63080,ANSS,2023,NAS,Application Software,511210,Software Publishers (eff thru 6/14/2022),7372,PREPACKAGED SOFTWARE,PA,54589,MALE,,Senior Vice President of Products,48,0,400.556,18.034,30.379,8664.127,5950.946,5950.946,42.191,15310.27,6930.63,9643.811,400.556,-21.351,6930.63
63080,ANSS,2023,NAS,Application Software,511210,Software Publishers (eff thru 6/14/2022),7372,PREPACKAGED SOFTWARE,PA,56630,FEMALE,,"Senior VP, General Counsel & Secretary",59,29.054,383.476,16.11,6.994,2041.562,2954.208,2954.208,18.902,6859.158,3904.011,2991.365,412.53,-10.285,3904.011
63080,ANSS,2023,NAS,Application Software,511210,Software Publishers (eff thru 6/14/2022),7372,PREPACKAGED SOFTWARE,PA,60256,FEMALE,,CFO & Senior VP of finance,50,0,466.498,18.419,13.744,3983.997,6301.065,6301.065,40.847,14822.559,7456.665,5139.597,466.498,-21.351,7456.665
63080,ANSS,2023,NAS,Application Software,511210,Software Publishers (eff thru 6/14/2022),7372,PREPACKAGED SOFTWARE,PA,65348,MALE,,Senior Vice President of Worldwide Sales & Customer Excellence,,28.797,376.369,11.358,8.742,2582.032,4596.757,4596.757,29.505,10706.776,5528.154,3513.429,405.166,-44.642,5528.154
63135,DCOM,2023,NAS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,NY,55173,MALE,8/31/2023,"CEO, COO, President & Director",65,0,900.962,245.556,12.322,345.255,1868.314,1868.314,30.924,832.783,4522.226,2999.167,900.962,-24.92,4522.226
63135,DCOM,2023,NAS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,NY,56631,MALE,,Senior EVP & Chief Lending Officer,77,0,465.723,71.737,5.794,164.982,175.42,175.42,14.182,381.921,1033.736,1023.298,465.723,-32.504,1033.736
63135,DCOM,2023,NAS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,NY,58377,MALE,,"Senior EVP, CFO & Principal Accounting Officer",39,0,518.269,46.231,5.958,168.015,193.787,193.787,14.762,397.541,1131.265,1105.493,518.269,-30.897,1131.265
63135,DCOM,2023,NAS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,NY,61613,FEMALE,,"Executive VP, General Counsel & Secretary",62,0,375,28.915,3.745,104.319,138.422,138.422,9.533,256.724,753.4,719.297,375,-22,753.4
63135,DCOM,2023,NAS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,NY,61616,MALE,2/1/2021,CEO & Director,60,0,636.923,215.625,21.934,657.603,539.841,0,0,0,9595.962,10253.565,636.923,-61.399,10135.803
63135,DCOM,2023,NAS,Regional Banks,522110,Commercial Banking,6020,COMMERCIAL BANKS,NY,65349,MALE,,Senior EVP and Chief Technology & Operations Officer,57,0,396.923,22.342,3.78,104.936,358.727,358.727,9.77,263.106,1021.638,767.847,396.923,,1021.638
63172,FDS,2023,NYS,Financial Exchanges & Data,519290,Web Search Portals and All Other Information Servi,7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",CT,46776,MALE,7/1/2015,CEO & Director,59,0,746.154,8.247,7.81,3329.013,2500.166,0,0,0,4361.849,10888.695,746.154,7.748,6862.015
63172,FDS,2023,NYS,Financial Exchanges & Data,519290,Web Search Portals and All Other Information Servi,7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",CT,57649,FEMALE,,Chief Financial Officer,56,0,498.077,3.277,3.125,1332.031,825.221,0,0,0,1943.499,2450.458,498.077,4.858,2768.72
63172,FDS,2023,NYS,Financial Exchanges & Data,519290,Web Search Portals and All Other Information Servi,7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",CT,59218,MALE,,Chief Revenue Officer,62,0,423.077,5.262,1.563,666.229,500.033,500.033,0,0,3041.519,4602.286,423.077,6.512,3041.519
63172,FDS,2023,NYS,Financial Exchanges & Data,519290,Web Search Portals and All Other Information Servi,7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",CT,29266,FEMALE,,Executive VP & CFO,64,0,573.077,0.809,0.586,249.783,850.14,850.14,0,0,2853.628,1403.2,573.077,17.786,2853.628
63172,FDS,2023,NYS,Financial Exchanges & Data,519290,Web Search Portals and All Other Information Servi,7370,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",CT,62330,MALE,,Executive VP and Head of Analytics & Trading Solutions,45,0,422.308,1.436,1.563,666.229,412.818,412.818,0,0,1792.743,2928.306,422.308,8.751,1792.743
63338,STRA,2023,NAS,Education Services,611310,"Colleges, Universities, and Professional Schools",8200,EDUCATIONAL SERVICES,VA,30573,MALE,3/1/2001,Executive Chairman of the Board,65,0,800,277.772,39.352,3473.208,3200,3200,109.785,10141,4009.93,4283.138,800,2.564,4009.93
63338,STRA,2023,NAS,Education Services,611310,"Colleges, Universities, and Professional Schools",8200,EDUCATIONAL SERVICES,VA,33415,MALE,5/2/2013,"President, CEO & Director",57,0,961.175,195.548,39.352,3473.208,3250,3250,122.182,11286,5417.738,5640.946,961.175,3,5417.738
63338,STRA,2023,NAS,Education Services,611310,"Colleges, Universities, and Professional Schools",8200,EDUCATIONAL SERVICES,VA,45982,MALE,,Executive VP & CFO,48,0,574,92.81,7.871,694.694,2000,2000,77.506,7159,3155.659,1850.353,574,3.052,3155.659
63338,STRA,2023,NAS,Education Services,611310,"Colleges, Universities, and Professional Schools",8200,EDUCATIONAL SERVICES,VA,56187,FEMALE,,"Senior VP, General Counsel & Secretary of the Board",48,0,486,57.681,1.968,173.696,1000,1000,16.152,1492,1858.997,1032.693,486,2.966,1858.997
63338,STRA,2023,NAS,Education Services,611310,"Colleges, Universities, and Professional Schools",8200,EDUCATIONAL SERVICES,VA,61207,FEMALE,,"Senior VP, Chief HR Officer & Chief Diversity Officer",52,0,466,52.26,1.575,139.01,1000,1000,38.753,3580,1824.032,963.042,466,3.097,1824.032
63388,WHLM,2023,OTH,Diversified Support Services,711410,"Agents and Managers for Artists, Athletes, Enterta",7900,AMUSEMENT AND RECREATION SERVICES,TX,33800,MALE,2/3/2020,Executive Chairman & Interim Principal Executive Officer,62,0,150,,0,0,0,0,0,0,150,150,150,0,150
63388,WHLM,2023,OTH,Diversified Support Services,711410,"Agents and Managers for Artists, Athletes, Enterta",7900,AMUSEMENT AND RECREATION SERVICES,TX,51190,MALE,,Chief Financial Officer,46,30,325,0,0,0,0,0,0,0,355,355,355,-2.74,355
63417,TTEC,2023,NAS,Data Processing & Outsourced Services,561499,All Other Business Support Services,7389,"BUSINESS SERVICES, NOT ELSEWHERE CLASSIFIED",TX,36648,MALE,3/1/2001,"Founder, Chairman & CEO",63,0,0.001,27853.207,0,0,0,0,0,0,100.151,100.151,0.001,0,100.151
63417,TTEC,2023,NAS,Data Processing & Outsourced Services,561499,All Other Business Support Services,7389,"BUSINESS SERVICES, NOT ELSEWHERE CLASSIFIED",TX,54591,FEMALE,,General Counsel & Chief Risk Officer,60,0,416.539,53.123,8.142,310.827,269.997,260.997,7.816,169.373,687.055,736.885,416.539,9.064,696.055
63417,TTEC,2023,NAS,Data Processing & Outsourced Services,561499,All Other Business Support Services,7389,"BUSINESS SERVICES, NOT ELSEWHERE CLASSIFIED",TX,61617,MALE,,Chief Financial Officer,42,0,159.615,0,0,0,0,0,0,0,162.293,162.293,159.615,-60.096,162.293
63417,TTEC,2023,NAS,Data Processing & Outsourced Services,561499,All Other Business Support Services,7389,"BUSINESS SERVICES, NOT ELSEWHERE CLASSIFIED",TX,63287,MALE,,Chief Executive Officer of TTEC Digital,57,0,625,,0,0,312.507,312.507,65.545,1420.36,946.004,633.497,625,1633.319,946.004
63417,TTEC,2023,NAS,Data Processing & Outsourced Services,561499,All Other Business Support Services,7389,"BUSINESS SERVICES, NOT ELSEWHERE CLASSIFIED",TX,63288,FEMALE,,President & CEO of TTEC Engage,53,0,697.115,16.513,12.191,396.695,5249.994,5249.994,103.69,2246.962,5957.424,1104.125,697.115,75.757,5957.424
63417,TTEC,2023,NAS,Data Processing & Outsourced Services,561499,All Other Business Support Services,7389,"BUSINESS SERVICES, NOT ELSEWHERE CLASSIFIED",TX,65350,MALE,,"Senior VP, Global Controller & Chief Accounting Officer",42,300,318.961,5.051,1.431,48.425,469.985,469.986,15.387,333.438,1153.028,731.467,618.961,,1153.027
63422,LAMR,2023,NAS,Other Specialized REITs,531190,Lessors of Other Real Estate Property,6798,REAL ESTATE INVESTMENT TRUSTS,LA,33175,MALE,2/1/1989,Executive Chairman,69,0,100,2785.857,22,2304.06,2241.14,0,0,0,533.36,2837.42,100,0,2774.5
63422,LAMR,2023,NAS,Other Specialized REITs,531190,Lessors of Other Real Estate Property,6798,REAL ESTATE INVESTMENT TRUSTS,LA,33177,MALE,2/21/2011,CEO & President,61,0,700,1606.348,44,4608.12,4482.28,4482.28,0,0,6281.977,6407.817,700,0,6281.977
63422,LAMR,2023,NAS,Other Specialized REITs,531190,Lessors of Other Real Estate Property,6798,REAL ESTATE INVESTMENT TRUSTS,LA,56296,MALE,,"Executive VP, CFO & Treasurer",46,0,600,10,22,2304.06,2297.24,2297.24,0,0,3460.676,3467.496,600,0,3460.676
63447,GES,2023,NYS,Apparel Retail,3152,Cut and Sew Apparel Manufacturing,2330,"WOMEN'S, MISSES', AND JUNIORS' OUTERWEAR",CA,34320,MALE,11/15/1999,"Co-Founder, Chief Creative Officer & Director",71,0,1223.521,12924.869,336.873,8924.216,4500.011,4500.011,140.501,3200.454,12192.236,16616.441,1223.521,,12192.236
63447,GES,2023,NYS,Apparel Retail,3152,Cut and Sew Apparel Manufacturing,2330,"WOMEN'S, MISSES', AND JUNIORS' OUTERWEAR",CA,13525,MALE,2/20/2019,CEO & Director,67,0,1223.521,1752.048,300.558,7806.398,3800.007,3800.008,0,0,8154.476,12160.866,1223.521,,8154.475
63447,GES,2023,NYS,Apparel Retail,3152,Cut and Sew Apparel Manufacturing,2330,"WOMEN'S, MISSES', AND JUNIORS' OUTERWEAR",CA,34321,MALE,,Executive VP & Interim CFO,60,350,458.104,55.635,18.863,388.295,500.005,845.009,44.557,1016.498,1690.902,1234.188,808.104,,1345.898
63447,GES,2023,NYS,Apparel Retail,3152,Cut and Sew Apparel Manufacturing,2330,"WOMEN'S, MISSES', AND JUNIORS' OUTERWEAR",CA,58695,FEMALE,,Chief Financial Officer,40,0,115.5,0,3.907,69.183,0,0,0,0,322.967,935.793,115.5,,322.967
63447,GES,2023,NYS,Apparel Retail,3152,Cut and Sew Apparel Manufacturing,2330,"WOMEN'S, MISSES', AND JUNIORS' OUTERWEAR",CA,65622,MALE,,Senior VP of Finance & Investor Relations and Chief Accounting Officer,47,0,390.247,100.74,15.576,373.93,514.224,514.374,21.437,490.05,1195.04,1054.596,390.247,,1194.89
63447,GES,2023,NYS,Apparel Retail,3152,Cut and Sew Apparel Manufacturing,2330,"WOMEN'S, MISSES', AND JUNIORS' OUTERWEAR",CA,65623,MALE,,Chief Financial Officer,47,170.175,308,12.379,0.661,21.198,303.161,303.161,10,228.6,1022.798,740.835,478.175,,1022.798
63454,AWRE,2023,NAS,Application Software,513210,Software Publishers,7372,PREPACKAGED SOFTWARE,MA,58379,MALE,9/19/2019,"President, CEO & Director",65,0,316.339,342.232,0,0,55,0,0,0,456.283,456.283,316.339,2.874,511.283
63454,AWRE,2023,NAS,Application Software,513210,Software Publishers,7372,PREPACKAGED SOFTWARE,MA,58381,MALE,,Chief Technology Officer,63,0,292.793,42.442,0,0,0,0,0,0,427.477,427.477,292.793,3.036,427.477
63454,AWRE,2023,NAS,Application Software,513210,Software Publishers,7372,PREPACKAGED SOFTWARE,MA,65351,MALE,,Chief Revenue Officer,53,0,255.938,24.803,0,0,52.596,0,30,49.8,458.207,458.207,255.938,,510.803
63527,SRCL,2023,NAS,Environmental & Facilities Services,562211,Hazardous Waste Treatment and Disposal,4955,HAZARDOUS WASTE MANAGEMENT,IL,47565,MALE,,Executive Vice President of International,54,0,618.942,41.281,17.876,784.268,1185.509,1185.509,25.363,1256.99,2244.05,1842.809,618.942,2.988,2244.05
63527,SRCL,2023,NAS,Environmental & Facilities Services,562211,Hazardous Waste Treatment and Disposal,4955,HAZARDOUS WASTE MANAGEMENT,IL,51908,MALE,,"Executive VP, General Counsel & Corporate Secretary",51,0,545.66,33.382,24.385,1085.518,1134.441,1134.441,24.155,1197.123,2042.379,1993.456,545.66,3.4,2042.379
63527,SRCL,2023,NAS,Environmental & Facilities Services,562211,Hazardous Waste Treatment and Disposal,4955,HAZARDOUS WASTE MANAGEMENT,IL,56633,FEMALE,5/2/2019,"President, CEO & Director",60,0,1068.86,116.954,65.254,2838.658,4911.951,4911.951,108.031,5354.017,7290.832,5217.539,1068.86,3.482,7290.832
63527,SRCL,2023,NAS,Environmental & Facilities Services,562211,Hazardous Waste Treatment and Disposal,4955,HAZARDOUS WASTE MANAGEMENT,IL,50956,FEMALE,,"Executive VP, CFO & Chief Information Officer",64,0,720.071,52.31,27.524,1198.761,2337.895,2337.895,47.909,2374.37,3670.544,2531.41,720.071,4.017,3670.544
63527,SRCL,2023,NAS,Environmental & Facilities Services,562211,Hazardous Waste Treatment and Disposal,4955,HAZARDOUS WASTE MANAGEMENT,IL,60258,MALE,,Executive VP & Chief Commercial Officer,50,0,495.067,25.069,13.888,605.111,1027.776,1027.776,21.779,1079.367,1851.81,1429.145,495.067,3.4,1851.81
63643,ANF,2023,NYS,Apparel Retail,458110,Clothing and Clothing Accessories Retailers (eff_f,5651,FAMILY CLOTHING STORES,OH,47860,FEMALE,2/1/2017,CEO & Director,59,0,1401.923,807.083,688.809,17904.01,8872.572,8872.572,476.037,52111.77,15035.354,27499.473,1401.923,4.591,15035.354
63643,ANF,2023,NYS,Apparel Retail,458110,Clothing and Clothing Accessories Retailers (eff_f,5651,FAMILY CLOTHING STORES,OH,51529,FEMALE,,President of Global Brands & MD of Americas,55,0,1012.5,55.483,489.388,16446.924,3226.412,3226.412,194.208,21259.95,7198.542,20419.054,1012.5,4.361,7198.542
63643,ANF,2023,NYS,Apparel Retail,458110,Clothing and Clothing Accessories Retailers (eff_f,5651,FAMILY CLOTHING STORES,OH,55177,MALE,,"Executive VP, COO & CFO",48,0,823.077,98.047,261.979,9632.268,2150.921,2150.921,108.518,11879.465,4699.047,12180.394,823.077,6.866,4699.047
63643,ANF,2023,NYS,Apparel Retail,458110,Clothing and Clothing Accessories Retailers (eff_f,5651,FAMILY CLOTHING STORES,OH,31262,MALE,,"Executive VP, General Counsel & Corporate Secretary",55,0,659.808,29.935,96.409,3444.162,752.862,752.862,41.126,4502.064,2379.49,5070.79,659.808,7.792,2379.49
63643,ANF,2023,NYS,Apparel Retail,458110,Clothing and Clothing Accessories Retailers (eff_f,5651,FAMILY CLOTHING STORES,OH,61935,MALE,,Executive VP and Chief Digital & Technology Officer,42,0,696.154,22.848,21.77,814.948,2150.921,2150.921,97.243,10645.192,4347.122,3011.149,696.154,3.874,4347.122
63645,ENDPQ,2023,OTH,Pharmaceuticals,325412,Pharmaceutical Preparation Manufacturing,2834,PHARMACEUTICAL PREPARATIONS,PA,49732,MALE,,"Executive VP, Chief Legal Officer & Company Secretary",51,0,710.6,0,0,0,0,0,0,0,2142.958,2142.958,710.6,-83.163,2142.958
63645,ENDPQ,2023,OTH,Pharmaceuticals,325412,Pharmaceutical Preparation Manufacturing,2834,PHARMACEUTICAL PREPARATIONS,PA,50704,MALE,3/6/2020,"President, CEO & Director",49,0,1000,0,0,0,0,0,0,0,5762.539,5762.539,1000,-92.205,5762.539
63645,ENDPQ,2023,OTH,Pharmaceuticals,325412,Pharmaceutical Preparation Manufacturing,2834,PHARMACEUTICAL PREPARATIONS,PA,58696,MALE,,Executive VP & President of Global Commercial Operations,55,0,658.35,,0,0,0,0,0,0,1982.141,1982.141,658.35,,1982.141
63645,ENDPQ,2023,OTH,Pharmaceuticals,325412,Pharmaceutical Preparation Manufacturing,2834,PHARMACEUTICAL PREPARATIONS,PA,60260,MALE,,Executive VP & CFO,54,0,700.15,,0,0,0,0,0,0,2096.097,2096.097,700.15,,2096.097
63645,ENDPQ,2023,OTH,Pharmaceuticals,325412,Pharmaceutical Preparation Manufacturing,2834,PHARMACEUTICAL PREPARATIONS,PA,63680,MALE,,Executive Vice President of Global Research & Development,58,0,600,,0,0,0,0,0,0,1489.35,1489.35,600,-88.125,1489.35
63739,BJRI,2023,NAS,Restaurants,722511,Full-Service Restaurants,5812,EATING PLACES,CA,36455,MALE,9/1/2021,"CEO, President & Director",56,0,800,66.023,14.43,466.433,1333.392,1333.392,42.268,1491.215,3578.502,2045.632,800,6.667,3578.502
63739,BJRI,2023,NAS,Restaurants,722511,Full-Service Restaurants,5812,EATING PLACES,CA,36456,MALE,,Executive VP & Chief Development Officer,62,0,407.5,35.137,4.309,140.368,166.729,166.728,4.98,175.695,898.95,789.335,407.5,2.516,898.951
63739,BJRI,2023,NAS,Restaurants,722511,Full-Service Restaurants,5812,EATING PLACES,CA,42935,FEMALE,,"Executive VP, General Counsel & Secretary",48,0,385,16.734,4.309,140.368,166.729,166.728,4.98,175.695,867.225,778.914,385,5.479,867.226
63739,BJRI,2023,NAS,Restaurants,722511,Full-Service Restaurants,5812,EATING PLACES,CA,61936,MALE,,Senior VP & CFO,42,0,445,9.141,1.971,62.368,200.012,200.012,7.82,275.889,969.067,731.535,445,12.658,969.067
63739,BJRI,2023,NAS,Restaurants,722511,Full-Service Restaurants,5812,EATING PLACES,CA,65624,MALE,,Executive VP and Chief Growth & Innovation Officer,43,0,415,3.363,4.534,148.216,166.729,166.728,11.727,413.729,1078.208,976.441,415,1554.573,1078.209
63763,HIBB,2023,NAS,Other Specialty Retail,459110,Sporting Goods Retailers (eff_from 06/15/2022),5940,MISCELLANEOUS SHOPPING GOODS STORES,AL,47569,MALE,,Executive Vice President of Merchandising,51,0,500,47.924,8,472.08,450.051,450.051,14.205,985.828,965.591,987.62,500,3.093,965.591
63763,HIBB,2023,NAS,Other Specialty Retail,459110,Sporting Goods Retailers (eff_from 06/15/2022),5940,MISCELLANEOUS SHOPPING GOODS STORES,AL,22759,MALE,12/16/2019,"President, CEO & Non-Independent Director",63,0,900,92.374,11.667,688.47,1200.001,1200.001,39.253,2724.158,2119.452,1607.921,900,5.882,2119.452
63763,HIBB,2023,NAS,Other Specialty Retail,459110,Sporting Goods Retailers (eff_from 06/15/2022),5940,MISCELLANEOUS SHOPPING GOODS STORES,AL,60262,MALE,,Senior VP of Accounting & Finance and CFO,60,0,415,21.73,8,493.04,300.015,300.015,10.848,752.85,729.865,922.89,415,7.792,729.865
63763,HIBB,2023,NAS,Other Specialty Retail,459110,Sporting Goods Retailers (eff_from 06/15/2022),5940,MISCELLANEOUS SHOPPING GOODS STORES,AL,60263,MALE,,Senior Vice President of Marketing & Digital,48,0,415,18.763,9.711,579.865,350.046,350.046,11.624,806.706,780.586,1010.405,415,3.75,780.586
63763,HIBB,2023,NAS,Other Specialty Retail,459110,Sporting Goods Retailers (eff_from 06/15/2022),5940,MISCELLANEOUS SHOPPING GOODS STORES,AL,63681,MALE,,Senior Vice President of Store Operations,53,0,415,16.315,3.334,196.739,350.046,350.046,11.624,806.706,783.263,629.956,415,3.75,783.263
