ticker,year,gvkey,gender,co_per_rol,pceo,pcfo,title,age,bonus,opt_exer_val,opt_unex_exer_est_val,opt_unex_unexer_est_val,othcomp,pension_value_tot,salary,stock_awards,stock_unvest_val,tdc1,tdc2,total_sec
EFC,2023,183902,MALE,66548,,,Chief Accounting Officer,45,224.019,0,0,0,26.418,0,226.575,146.86,203.347,623.872,623.872,623.872
EFC,2023,183902,MALE,66549,,CFO,CFO & Treasurer,42,434.595,0,0,0,57.666,0,249,311.259,429.433,1052.52,1052.52,1052.52
CALX,2023,183903,MALE,66982,,CFO,CFO & Chief Accounting Officer,54,0,105.8,27031.355,1497.961,9.901,0,478.112,0,0,5995.283,4071.883,5995.283
CALX,2023,183903,MALE,66986,CEO,,"CEO, President & Director",54,0,0,40308.614,2398.191,7.6,0,560,0,0,7155.795,4720.755,7155.795
CALX,2023,183903,MALE,67828,,,Chief Commercial Operating Officer,52,0,2308.395,7455.151,684.695,9.9,0,420.025,0,0,6695.27,9003.665,6695.27
CALX,2023,183903,MALE,67829,,,Chief Product Officer,56,0,0,15502.492,792.602,9.9,0,420.025,0,0,6695.27,6695.27,6695.27
ST,2023,183942,MALE,70966,,,Executive VP & CTO,49,0,0,0,0,36.928,7.375,517.5,927.18,543.563,1599.388,1599.388,1626.508
ST,2023,183942,MALE,70968,,CFO,Advisor,57,0,0,0,0,38.545,0,586.328,1545.243,985.686,2124.923,2124.923,2170.116
ST,2023,183942,MALE,70974,CEO,,"President, CEO & Director",56,0,2232.998,169.811,0,40.636,0,991.427,5768.757,3463.391,6632.102,8865.1,6800.82
ST,2023,183942,MALE,72463,,,Chief Financial Officer,52,250,0,0,0,2.196,0,99.531,250.003,297.141,601.73,601.73,601.73
ST,2023,183942,FEMALE,72464,,,Executive VP & Chief Administrative Officer,48,0,0,0,0,21.301,0,517.5,900.06,543.563,1583.761,1583.761,1583.761
ST,2023,183942,FEMALE,72465,,,Senior Vice President of Performance Sensing Automotive & Aftermarket,48,0,0,0,0,30.363,0,444.99,618.118,308.6,1201.393,1201.393,1219.471
SPSC,2023,183974,MALE,53844,CEO,,Executive Chair,61,0,4049.469,0,0,9.9,0,538,8315.596,0,5651.708,9701.177,9616.696
SPSC,2023,183974,MALE,53845,,,President & COO,58,0,2216.91,0,0,9.9,0,425,3734.134,3723.085,4764.034,6980.944,4764.034
SPSC,2023,183974,FEMALE,53846,,CFO,Executive VP & CFO,55,0,9703.581,499.5,0,9.9,0,400,3449.853,3268.918,2662.811,12366.392,4307.753
SPSC,2023,183974,MALE,72209,,,CEO & Director,46,131.25,0,0,0,0,0,121,6499.877,7721.617,6752.127,6752.127,6752.127
APO,2023,184254,MALE,73269,CEO,,"Co-Founder, CEO & Director",61,0,0,0,0,220.76,0,100,0,0,320.76,320.76,320.76
APO,2023,184254,MALE,73275,,,Senior Advisor & Partner,63,0,0,0,0,2718.116,0,2500,4524.885,1284.718,9743,9743,9743.001
APO,2023,184254,MALE,73278,,,"Co-Founder, CEO & Chief Investment Officer of Athene and Director",66,0,0,26890.834,1182.118,42216.981,0,1875,6690.787,8429.967,50782.768,50782.768,50782.768
APO,2023,184254,MALE,73283,,CFO,CFO & Partner,55,0,0,0,0,1626.223,0,1000,1043.706,1546.674,3669.929,3669.929,3669.929
APO,2023,184254,MALE,73285,,,Co-President of Apollo Asset Management Inc. & Director,50,0,0,0,0,11075.543,0,100,4219.954,198097.715,15395.497,15395.497,15395.497
IRWD,2023,184256,MALE,68280,,,"Chief Medical Officer, Senior VP and Head of Research & Drug Development",64,0,0,0,0,17.55,0,533.167,1734.924,2494.515,2595.374,2595.374,2595.374
IRWD,2023,184256,MALE,68281,,CFO,"Senior VP, Principal Financial Officer & CFO",45,0,0,0,0,17.55,0,535,1843.347,2307.86,2757.233,2757.233,2757.232
IRWD,2023,184256,MALE,68284,CEO,,CEO & Director,66,0,46.816,415.41,0,24.567,0,833.668,5974.255,9175.143,7583.276,7630.092,7583.27
IRWD,2023,184256,MALE,68285,,,"Senior VP, Chief Legal Officer & Secretary",47,0,0,0,0,17.549,0,511.927,1626.486,2703.661,2440.891,2440.891,2440.891
IRWD,2023,184256,MALE,72210,,,Senior VP & Chief Business Officer,36,0,0,0,0,22.186,0,479.615,1843.347,1891.101,2667.709,2667.709,2667.708
QNST,2023,184263,MALE,46286,CEO,,"Chairman, President & CEO",63,0,0,0,0,0,0,572.15,4047,5011.028,4785.89,4785.89,4785.89
QNST,2023,184263,FEMALE,46400,,,CTO and President of Product & Technology,50,0,0,0,0,0,0,500,1597.5,2104.852,2285,2285,2285
QNST,2023,184263,MALE,49789,,CFO,Chief Financial Officer,50,0,0,712.8,0,0,0,445,1065,1550.795,1654.5,1654.5,1654.5
QNST,2023,184263,MALE,49790,,,Chief Legal & Privacy Officer,59,0,0,0,0,0,0,413,766.8,1102.636,1281.8,1281.8,1281.8
QNST,2023,184263,MALE,55811,,,Chief Operating Officer,56,0,0,0,0,0,0,426,1065,1572.87,1613.4,1613.4,1613.4
EXPRQ,2023,184323,MALE,51536,,,President & COO,56,872.019,0,0,0,15.996,0,228.846,0,0,1116.861,1116.861,1116.861
EXPRQ,2023,184323,FEMALE,64374,,,Executive VP & Chief Merchandising Officer,46,359.434,0,0,0,550.486,0,346.154,0,0,1256.074,1256.074,1256.074
EXPRQ,2023,184323,FEMALE,64375,,,Executive VP & Chief Marketing Officer,46,279.56,0,0,0,19.925,0,642.115,0,0,941.6,941.6,941.6
EXPRQ,2023,184323,MALE,64376,CEO,,CEO & Director,54,1677.359,0,0,0,544.689,0,851.538,0,0,3073.586,3073.586,3073.586
EXPRQ,2023,184323,MALE,73288,,,CEO & Director,58,1000,0,0,0,0.71,0,524.423,471.735,0,1525.133,1525.133,1996.868
EXPRQ,2023,184323,MALE,73289,,CFO,"Interim CFO, Treasurer  & Senior Vice President, Brand Finance and Planning & Allocation",45,179.874,0,0,0,15.581,0,375.096,0,0,570.551,570.551,570.551
GDOT,2023,184392,MALE,66367,,CFO,Chief Financial Officer,43,0,0,0,0,8.251,0,450,1291.571,292.506,1749.822,1749.822,1749.822
GDOT,2023,184392,MALE,68175,CEO,,"CEO, President & Director",56,0,0,0,0,6.36,0,800,7631.486,1937.341,8437.845,8437.845,8437.846
GDOT,2023,184392,MALE,68176,,,Executive Vice President of Banking Platform Services,44,0,0,0,0,463.295,0,302.885,574.118,0,1340.298,1340.298,1340.298
GDOT,2023,184392,MALE,69897,,,Chief Revenue Officer,51,0,0,0,0,7.645,0,450,1291.571,407.286,1749.216,1749.216,1749.216
GDOT,2023,184392,FEMALE,69898,,,Chief Operations Officer,42,0,0,0,0,6.547,0,400,829.197,248.6,1235.744,1235.744,1235.744
GDOT,2023,184392,FEMALE,72211,,,General Counsel,52,0,0,0,0,8.251,0,425,834.508,230.185,1267.76,1267.76,1267.759
CHRD,2023,184442,MALE,60298,,CFO,"Executive VP, Chief Strategy Officer & Chief Commercial Officer",49,0,0,0,0,23.808,0,500,502.503,27835.878,1066.308,1066.308,1568.811
CHRD,2023,184442,MALE,67299,CEO,,"President, CEO & Director",48,0,0,0,0,23.808,0,850,1005.143,47039.765,2985.651,2985.651,2985.651
CHRD,2023,184442,MALE,69899,,,Executive VP & COO,65,0,0,0,0,2023.808,0,500,1708.757,0,4775.065,4775.065,4775.065
CHRD,2023,184442,FEMALE,71587,,,"Executive VP, Chief Administrative Officer, General Counsel & Corporate Secretary",48,212.7,0,0,0,9.758,0,210.462,3130.023,3304.985,647.375,647.375,3777.398
CBOE,2023,184500,MALE,45013,CEO,,Chairman & CEO,60,0,0,0,0,1103.501,0,901.313,7398.497,4754.696,7057.446,7057.446,9403.311
CBOE,2023,184500,MALE,61981,,CFO,"Executive VP, CFO & Treasurer",58,0,0,0,0,142.672,0,288.352,2252.955,1423.302,1908.493,1908.493,2683.979
CBOE,2023,184500,MALE,61982,,,Executive VP & COO,45,0,0,0,0,201.72,0,650,2091.848,4881.474,2919.934,2919.934,4074.256
CBOE,2023,184500,MALE,66368,,,Executive VP & Global President,47,0,0,0,0,294.25,0,625,3058.526,6273.348,4948.266,4948.266,4956.256
CBOE,2023,184500,FEMALE,72212,,,Executive VP & CFO,43,150,0,0,0,78.503,0,430.522,1039.97,1058.504,1991.478,1991.478,2153.906
CBOE,2023,184500,FEMALE,72213,,,,56,0,0,0,0,89.681,0,483.333,1324.372,959.225,1742.054,1742.054,2411.259
CBOE,2023,184500,MALE,72214,,,CEO & Director,67,0,0,0,0,343.916,0,287.5,7150.104,7937.349,1386.452,1386.452,8366.51
MXL,2023,184551,MALE,55434,CEO,,"Co-Founder, Chairman, CEO & President",54,0,0,0,0,0.493,0,700.69,8234.014,10072.586,6935.229,6935.229,8935.197
MXL,2023,184551,MALE,55435,,,Vice President Of IC & RF Systems Engineering,54,0,0,0,0,0.493,0,385.69,1776.266,2288.456,1312.473,1312.473,2162.449
MXL,2023,184551,MALE,55445,,,Vice President and General Manager of Broadband Group,55,0,0,0,0,0.493,0,401.29,1877.394,3019.646,2279.177,2279.177,2279.177
MXL,2023,184551,MALE,62283,,CFO,CFO & Chief Corporate Strategy Officer,54,0,0,1643.22,0,0.493,0,425.69,2491.627,3602.867,2317.813,2317.813,2917.81
MXL,2023,184551,MALE,62284,,,Vice President of Sales,55,0,0,155.73,0,0.493,0,361.29,1274.424,1418.997,1636.206,1636.206,1636.207
MXL,2023,184551,FEMALE,72215,,,Corporate Controller & Principal Accounting Officer,44,0,0,0,0,0.493,0,285.282,380.663,1841.916,635.759,635.759,666.438
MXL,2023,184551,FEMALE,72216,,,General Counsel & Chief Compliance Officer,48,0,0,0,0,0.493,0,350.69,346.88,1524.466,548.076,548.076,698.063
ENV,2023,184576,MALE,66551,CEO,,"Co-Founder, CEO & Director",59,581.1,641.925,0,0,129.175,0,650,3520.568,3651.853,4880.843,5522.768,4880.843
ENV,2023,184576,MALE,66554,,CFO,Senior Advisor to CEO,55,450,436.576,0,0,25.126,0,450,1280.116,1470.842,2205.248,2641.824,2205.242
ENV,2023,184576,FEMALE,66555,,,"Chief Legal Officer, General Counsel & Corporate Secretary",57,0,0,101.187,0,22.716,0,391.667,480.022,796.924,1214.413,1214.413,1214.405
ENV,2023,184576,MALE,72217,,,Chief Financial Officer,43,594.315,0,0,0,0,0,106.25,0,0,700.565,700.565,700.565
AOSL,2023,184604,MALE,68179,,CFO,CFO & Corporate Secretary,59,0,142.23,2012.5,0,3.05,0,383.573,991.405,5273.715,1596.106,1738.336,1596.106
AOSL,2023,184604,MALE,68182,CEO,,CEO & Director,46,0,0,0,0,3.29,0,470.765,3070.543,6699.859,3840.982,3840.982,3840.982
AOSL,2023,184604,MALE,68185,,,Executive Vice President of Worldwide Sales & Business Development,59,0,0,0,0,23.056,0,362.665,977.026,4803.822,1569.037,1569.037,1569.037
AOSL,2023,184604,MALE,68187,,,Executive Chairman,78,0,1212.916,4564.8,0,3.05,0,508.062,2311.369,12484.828,3235.061,4447.977,3235.061
AOSL,2023,184604,MALE,68624,,,Chief Operating Officer,54,0,0,0,0,4.376,0,354.565,555.014,1513.523,1115.53,1115.53,1115.53
CLDT,2023,184688,MALE,55527,,,Executive VP & COO,51,0,0,0,0,166.869,0,425,1536.149,726.816,2649.405,2649.405,2649.405
CLDT,2023,184688,MALE,55529,,CFO,Senior VP & CFO,47,0,0,0,0,92.963,0,325,945.323,513.982,1680.338,1680.338,1680.338
CLDT,2023,184688,MALE,55530,CEO,,"Chairman, President & CEO",68,0,0,0,0,355.017,0,650,3131.381,797.204,5254.928,5254.928,5254.928
CPAY,2023,184700,MALE,60703,,,Group President of Vehicle Payments in Brazil and North America,55,0,0,14813.396,3745.645,47.199,0,503.091,2610.83,2503.924,4361.171,3161.12,4361.171
CPAY,2023,184700,MALE,60704,CEO,,"Chairman, President & CEO",67,0,0,296356.75,0,28.966,0,1200,1440.058,1906.204,2669.024,2669.024,2669.024
CPAY,2023,184700,MALE,64379,,,Group President of Vehicle Payments in Europe and Australasia,46,0,0,6221.732,3625.859,411.343,0,450,2302.532,1985.335,4363.927,3163.876,4363.926
CPAY,2023,184700,FEMALE,70185,,,Chief Accounting Officer,44,0,0,2332.778,260.415,5.01,0,284.615,434.473,345.35,724.098,724.098,724.098
CPAY,2023,184700,MALE,72466,,CFO,Chief Financial Officer,54,0,0,0,1283.991,13.307,0,261.539,1380.255,245.871,2855.101,1655.1,2855.102
NXPI,2023,184725,MALE,66370,CEO,,"President, CEO & Executive Director",54,0,0,0,0,122.39,4178.854,1192.923,16852.54,11745.376,20702.893,20702.893,21123.742
NXPI,2023,184725,FEMALE,66373,,,"Executive VP, General Counsel, Corporate Secretary & Chief Sustainability Officer",58,0,953.025,0,0,19.6,0,563.75,3009.558,1991.096,4159.32,5112.345,4159.32
NXPI,2023,184725,MALE,67831,,,Executive VP & Chief Operations and Manufacturing Officer,58,0,0,0,0,43.843,0,535,2954.875,2242.137,4058.446,4058.446,4058.446
NXPI,2023,184725,MALE,67832,,CFO,Executive VP & CFO,46,0,0,0,0,24.412,0,570,3283.044,2222.613,4613.056,4613.056,4613.056
NXPI,2023,184725,MALE,69900,,,Executive VP &  Chief Human Resources Officer,54,0,0,0,0,20.233,0,510,3009.558,1996.608,4039.999,4039.999,4039.999
FAF,2023,184899,MALE,43246,CEO,,CEO & Director,52,0,0,0,0,12.761,2222.573,832.5,4841.829,9912.611,6737.09,6737.09,7069.357
FAF,2023,184899,MALE,44068,,CFO,Executive VP & CFO,45,0,0,0,0,10.151,0,630,2289.842,6019.211,3364.993,3364.993,3364.993
FAF,2023,184899,MALE,49237,,,VP & Treasurer,47,0,0,0,0,9.849,0,350,335.419,808.4,805.248,805.248,805.248
FAF,2023,184899,FEMALE,69901,,,"Senior VP, Chief Legal Officer & Secretary",44,0,0,0,0,9.91,0,407.162,570.154,794.353,1125.826,1125.826,1125.826
FAF,2023,184899,MALE,69902,,,VP & Chief Accounting Officer,53,0,0,0,0,9.85,0,350,267.313,550.576,737.143,737.143,737.143
TSLA,2023,184996,MALE,65133,,CFO,Master of Coin & CFO,38,0,462342.794,0,0,3,0,280.385,0,0,283.385,462626.179,283.385
TSLA,2023,184996,MALE,65138,CEO,,"Technoking of Tesla, CEO & Director",51,0,0,68433696.24,0,0,0,0,0,0,0,0,0
TSLA,2023,184996,MALE,65139,,,Senior Vice President of Powertrain & Energy Engineering,41,0,20235.379,188768.342,39302.4,3,0,300,0,0,303,20538.379,303
TSLA,2023,184996,MALE,72467,,,"CFO, Corporate Controller & Chief Accounting Officer",45,0,8517.957,202075.637,3703.589,3,0,275,0,0,278,8795.957,278
TSLA,2023,184996,MALE,72468,,,Senior Vice President of Automotive,43,0,0,344144.325,45079.746,545.868,0,381.009,0,1962.744,32568.838,926.877,32568.838
HPP,2023,185018,MALE,64592,,,President & Treasurer,56,108.966,0,0,0,9.646,0,762,2829.428,1336.357,4131.046,4131.046,4131.045
HPP,2023,185018,MALE,64594,CEO,,Chairman & CEO,61,192.5,0,0,0,241.267,0,1000,6192.162,2551.564,2177.517,2177.517,8369.679
HPP,2023,185018,MALE,66376,,CFO,Chief Financial Officer,48,89.752,0,0,0,9.646,0,473,966.739,0,1573.405,1573.405,1885.905
HPP,2023,185018,MALE,67833,,,Executive Vice President of Business Affairs,61,132.825,0,0,0,9.646,0,525,656.986,318.942,1837.645,1837.645,1837.645
HPP,2023,185018,MALE,67834,,,Executive Vice President of Leasing,58,146.234,0,0,0,9.646,0,578,758.734,477.277,1548.876,1548.876,2057.609
HPP,2023,185018,FEMALE,69903,,,"Executive VP, General Counsel, Secretary & Chief Risk Officer",46,106.26,0,0,0,9.646,0,525,786.186,381.812,1587.641,1587.641,1837.642
VRA,2023,185195,MALE,60308,,,Chief Administrative & Legal Officer and Corporate Secretary,48,250,0,0,0,14.352,0,451.85,389.998,1033.876,1434.921,1434.921,1434.921
VRA,2023,185195,MALE,60309,,,Executive VP & CFO,51,250,0,0,0,879.311,0,184.988,275.001,0,1701.448,1701.448,1701.449
VRA,2023,185195,FEMALE,70186,CEO,,"President, CEO & Director",54,0,0,0,0,5.138,0,866.346,0,3027.643,1976.075,1976.075,1976.075
VRA,2023,185195,MALE,72469,,CFO,Chief Financial Officer,57,200,0,0,0,18.22,0,393.75,899.992,1103.159,1798.415,1798.415,1798.415
VRA,2023,185195,FEMALE,72470,,,Chief Marketing Officer,53,0,0,0,0,16.118,0,407.693,249.999,272.66,920.973,920.973,920.974
BWXT,2023,185229,MALE,70464,,CFO,Senior VP & CFO,45,0,0,0,202.86,59.788,0,522.5,898.346,670.083,2145.641,1930.634,2145.641
BWXT,2023,185229,MALE,70468,,,Senior VP & Chief Administrative Officer,56,0,0,0,132.069,43.213,0,400,584.874,1330.499,1403.065,1263.088,1403.064
BWXT,2023,185229,MALE,70471,,,President of Government Operations Segment,66,0,0,0,113.221,56.338,0,735,501.275,312.444,1962.615,1842.614,1962.614
BWXT,2023,185229,MALE,70473,CEO,,"President, CEO & Director",61,0,0,0,792.547,248.43,0,962.5,3509.655,3165.112,6673.09,5833.085,6673.09
BWXT,2023,185229,MALE,71588,,,Senior VP & Chief Digital Officer,,0,0,0,71.693,18.206,0,425,817.662,769.295,1576.853,1500.867,1576.854
STAG,2023,185339,MALE,70187,CEO,,"CEO, President & Director",43,0,0,0,0,46.854,0,675,2100.015,1067.165,3988.868,3988.868,3988.868
STAG,2023,185339,MALE,70188,,CFO,"Executive VP, CFO & Treasurer",40,0,0,0,0,44.342,0,412.5,937.504,471.748,1628.497,1628.497,1956.629
STAG,2023,185339,MALE,70194,,,"Executive VP, General Counsel & Secretary",54,0,0,0,0,40.514,0,375,937.504,516.936,1875.434,1875.434,1875.434
STAG,2023,185339,MALE,71589,,,Executive Vice President of Real Estate Operations,57,0,0,0,0,15.969,0,281.971,1237.514,569.623,1448.488,1448.488,2057.87
STAG,2023,185339,MALE,71590,,,Executive VP & Chief Investment Officer,50,0,0,0,0,42.236,0,375,1031.244,478.579,1587.457,1587.457,1948.396
WD,2023,185370,MALE,51234,CEO,,Chairman & CEO,56,14,0,0,0,4.5,0,1000,2833.238,3894.303,4821.114,4821.114,4821.113
WD,2023,185370,MALE,51237,,,Executive VP & COO,61,7,2685.494,1850.77,0,4.5,0,500,1083.26,2203.098,1947.26,4632.754,1947.26
WD,2023,185370,MALE,51238,,,"Executive VP, General Counsel & Secretary",58,0,0,0,0,6.5,0,500,874.937,1244.872,1675.187,1675.187,1675.187
WD,2023,185370,MALE,51239,,,President & Director,64,0,5338.417,5673.052,0,15.768,0,750,1625.274,2334.862,2919.792,8258.209,2919.792
WD,2023,185370,MALE,69904,,CFO,Executive VP & CFO,42,0,0,0,0,4.5,0,475,831.202,1391.897,1589.765,1589.765,1589.765
EVTC,2023,185375,MALE,58544,CEO,,"President, CEO & Director",50,24.96,0,0,0,43.186,0,816,12074,10749.493,8371.811,8371.811,14371.811
EVTC,2023,185375,MALE,58549,,,Executive VP and Chief Product & Innovation Officer,50,16.391,0,0,0,24.964,0,387.653,1300,1105.544,2179.912,2179.912,2179.912
EVTC,2023,185375,MALE,59790,,,Executive VP & Group Head of Latin America,49,11.801,0,0,0,19.897,0,387.653,1300,1105.544,2172.66,2172.66,2172.66
EVTC,2023,185375,MALE,63498,,CFO,"Executive VP, Treasurer & CFO",40,18.75,0,0,0,36.761,0,423.919,1660,1363.67,2653.882,2653.882,2653.882
EVTC,2023,185375,MALE,67835,,,Executive VP & COO,53,13.5,0,0,0,7.616,0,422.5,1660,1393.475,2586.078,2586.078,2586.078
INN,2023,185396,MALE,50411,,,"Chief Risk Officer, Executive VP, General Counsel & Secretary",52,0,0,0,0,13.2,0,400,591.7,325.591,1398.695,1398.695,1398.695
INN,2023,185396,MALE,51240,,,Senior VP & Chief Accounting Officer,56,0,0,0,0,13.2,0,315,568,312.09,1159.797,1159.797,1159.797
INN,2023,185396,MALE,59791,CEO,,"President, CEO & Director",42,0,0,0,0,13.2,0,700,3905.3,2093.635,5652.211,5652.211,5652.211
INN,2023,185396,MALE,67836,,CFO,Executive VP & CFO,47,0,0,0,0,13.2,0,470,1420.1,1045.29,2366.009,2366.009,2366.009
WSR,2023,185453,MALE,55812,CEO,,CEO & Director,60,0,0,0,0,26.247,0,466.923,800.007,1008.85,562.52,562.52,1362.527
WSR,2023,185453,FEMALE,55815,,,Chief Operating Officer,57,0,0,0,0,11.55,0,357.885,475.002,563.521,895.08,895.08,895.081
WSR,2023,185453,MALE,69905,,CFO,Chief Financial Officer,53,0,0,0,0,11.55,0,298.269,349.998,437.561,687.648,687.648,687.648
WSR,2023,185453,MALE,69906,,,General Counsel & Corporate Secretary,51,0,0,0,0,0,0,318.269,349.998,445.746,514.974,514.974,697.923
WSR,2023,185453,FEMALE,69907,,,Vice President of Human Resources,49,0,0,0,0,4.7,0,240.962,220.007,258.176,383.019,383.019,488.025
TRGP,2023,185532,MALE,66561,,,President of Gathering & Processing,62,830.3,0,0,0,29.539,0,602.5,2755.784,11367.895,4218.123,4218.123,4218.123
TRGP,2023,185532,MALE,66563,,,Chief Commercial Officer,46,830.3,0,0,0,29.539,0,602.5,2755.784,11367.895,4218.123,4218.123,4218.123
TRGP,2023,185532,MALE,66565,,,President of Logistics & Transportation,60,830.3,0,0,0,29.539,0,602.5,2755.784,11367.895,4218.123,4218.123,4218.123
TRGP,2023,185532,MALE,66566,CEO,,CEO & Director,45,2327.1,0,0,0,29.539,0,970.475,10864.516,0,14191.63,14191.63,14191.63
TRGP,2023,185532,FEMALE,66571,,CFO,Chief Financial Officer,44,1071.6,0,0,0,29.539,0,629.167,3939.761,15681.425,5670.067,5670.067,5670.067
AAT,2023,185549,MALE,48083,,CFO,"Executive VP, Treasurer & CFO",66,386.25,0,0,0,191.776,0,515,1395.956,0,2865.105,2865.105,3003.982
AAT,2023,185549,MALE,48084,,,President. COO & Secretary,48,375,0,0,0,185.571,0,500,1368.168,0,2817.65,2817.65,2928.739
AAT,2023,185549,MALE,48086,CEO,,Chairman & CEO,86,2100,0,0,0,258.487,0,700,277.733,0,3058.487,3058.487,3336.22
AAT,2023,185549,MALE,51043,,,Senior Vice President of Construction & Development,58,182.813,0,0,0,112.533,0,325,534.447,0,1342.987,1342.987,1398.543
SW,2023,283184,MALE,72998,,,Chief Executive Officer of The Americas,55,0,0,0,0,188.859,0,598,1575.693,883.911,2733.045,2733.045,2733.045
SBRA,2023,185618,MALE,46287,CEO,,"Chairman, President & CEO",69,0,0,0,0,0,0,925,4519.499,4527.544,8219.499,8219.499,8219.499
SBRA,2023,185618,FEMALE,46288,,,"Executive VP, Chief Investment Officer & Treasurer",63,0,0,0,0,13.2,0,650,1606.937,1535.039,3570.136,3570.136,3570.137
SBRA,2023,185618,MALE,68188,,CFO,"Executive VP, CFO & Secretary",44,0,0,0,0,13.2,0,510,1406.076,1196.125,2949.276,2949.276,2949.276
BKU,2023,185824,MALE,65013,,,Chief Operating Officer,64,0,0,0,0,17.139,0,661.5,1331.286,1030.852,2430.796,2430.796,3096.439
BKU,2023,185824,FEMALE,65014,,CFO,Chief Financial Officer,65,0,0,0,0,14.85,0,525,754.713,584.389,1797.578,1797.578,1797.579
BKU,2023,185824,MALE,65015,CEO,,"Chairman, President & CEO",52,0,0,0,0,169.062,0,1050,3018.764,2337.619,2943.687,2943.687,5962.451
BKU,2023,185824,MALE,65018,,,"Chief Risk Officer of BankUnited, National Association",52,350,0,0,0,14.85,0,420.833,460.07,1005.33,785.683,785.683,1245.753
BKU,2023,185824,MALE,65023,,,"Chief Investment Officer of BankUnited, National Association",49,0,0,0,0,14.85,0,472.5,784.898,607.803,1789.636,1789.636,1789.636
PCRX,2023,185836,MALE,62830,,CFO,Chief Financial Officer,62,219.1,0,22.24,0,14.52,0,486.671,348.66,712.319,1078.768,720.291,1427.428
PCRX,2023,185836,MALE,62833,CEO,,Advisor,73,720.6,0,83.4,0,39.52,0,941.387,1266.798,2228.528,5611.293,1701.507,6878.091
PCRX,2023,185836,FEMALE,62835,,,Chief Administrative Officer & Secretary,49,225.9,0,0,0,11.602,0,501.018,424.203,856.153,1176.658,738.52,1600.861
PCRX,2023,185836,MALE,68189,,,Chief Medical Officer,48,220.3,0,0,0,20.347,0,490.225,424.203,926.231,1169.01,730.872,1593.213
PCRX,2023,185836,MALE,70197,,,Chief Operating Officer,61,225.9,12.7,0,0,20.347,0,501.673,387.4,832.535,1146.227,760.62,1533.627
SUPN,2023,186159,MALE,51300,,,Chief Scientific Officer & Senior VP of Intellectual Property,66,0,153.93,1012.988,43.313,37.546,0,427.7,363,209.815,1468.211,1622.141,1468.211
SUPN,2023,186159,MALE,51301,CEO,,"Founder, President, CEO, Secretary & Director",62,0,2337.727,11734.66,348.044,49.305,0,963,4760,0,13278.093,15615.82,13278.093
SUPN,2023,186159,MALE,68190,,,Senior VP of Research & Development and Chief Medical Officer,62,0,0,55.688,18.563,38.081,0,440,448,209.815,1587.329,1587.329,1587.329
SUPN,2023,186159,MALE,68191,,CFO,Senior VP & CFO,64,0,0,163.625,163.625,39.609,0,453.8,726,332.54,2383.597,2383.597,2383.597
SUPN,2023,186159,MALE,70198,,,"Senior Vice President of Quality, GMP Operations & Information Technology",50,0,37.776,656.865,27.225,44.418,0,352.7,544.5,282.165,1786.179,1823.955,1786.179
AL,2023,186278,MALE,71591,,CFO,Executive VP & CFO,44,0,0,0,0,39.578,0,776.667,943.201,252.521,1912.498,1912.498,2855.699
AL,2023,186278,MALE,71592,,,Executive Chairman of the Board,77,0,0,0,0,485.604,0,1800,7112.147,3650.122,2285.604,2285.604,9397.751
AL,2023,186278,MALE,71593,,,Executive Vice President of Marketing & Commercial Affairs,60,0,0,0,0,62.117,0,870.833,1062.249,496.989,2963.542,2963.542,3281.449
AL,2023,186278,MALE,71597,CEO,,"CEO, President & Director",69,0,0,0,0,310.028,0,1000,5560.668,2584.469,5179.194,5179.194,9075.696
AL,2023,186278,FEMALE,71598,,,"Executive VP, General Counsel, Corporate Secretary & Chief Compliance Officer",60,0,0,0,0,52.63,0,776.667,949.521,469.35,2484.535,2484.535,2990.466
HII,2023,186310,MALE,54559,CEO,,"President, CEO & Director",59,0,0,0,0,160.519,13637.537,1180.384,5799.855,0,10137.758,10137.758,14100.619
HII,2023,186310,MALE,59799,,,Executive VP & President of Mission Technologies,57,0,0,0,0,115.846,0,530.458,1149.814,0,2610.902,2610.902,2610.902
HII,2023,186310,MALE,67837,,CFO,Executive VP & CFO,57,0,0,0,0,65.757,0,575,1499.944,0,2991.701,2991.701,4815.393
HII,2023,186310,MALE,67838,,,Executive VP & Chief Legal Officer,49,0,0,0,0,160.846,0,570.001,1149.814,0,2724.261,2724.261,2724.261
HII,2023,186310,FEMALE,69908,,,Executive VP & President of Ingalls Shipbuilding Division,47,0,0,0,0,56.909,307.87,535.022,1149.814,0,1280.811,1280.811,3925.494
SXC,2023,186773,MALE,53123,,,"Senior Vice President of Commercial Operations, Business Development, Terminals & International Coke",60,0,0,41.881,0,139.789,0,481.893,368.859,390.807,1320.007,1320.007,1688.866
SXC,2023,186773,FEMALE,53125,,,"President, Chief Legal Officer, Chief Human Resources Officer & Director",46,0,0,22.773,0,146.049,0,661.5,759.486,946.173,2497.829,2497.829,2497.829
SXC,2023,186773,MALE,60311,CEO,,CEO & Director,66,0,0,114.067,0,240.893,0,1030.399,2681.498,0,6105.248,6105.248,7036.958
SXC,2023,186773,MALE,64383,,,VP & CTO,61,0,0,0,0,75.768,0,426.297,153.31,461.691,1157.874,1157.874,1311.184
SXC,2023,186773,MALE,69909,,CFO,Senior VP & CFO,61,0,101.512,25.324,0,76.654,0,470,359.749,636.463,1141.781,1243.293,1376.532
